,X,Y,type
218,45.92450067974308,-15.154434548424677,0
219,0.938212527337658,20.06175341105883,1
220,40.09061592648962,39.09100702511895,0
221,21.2574087205137,12.751995249225203,1
222,20.517808934270445,10.902627348045451,1
223,8.564615065471049,-5.3045378743279805,1
224,15.220647549889195,23.559694216738134,1
225,-21.934418657487356,57.8250125694481,0
226,7.354422156221261,4.173337746264387,1
227,27.330644992481353,39.40703739073331,1
228,28.65680234597346,-46.868641405521224,0
229,-49.361198020102215,-14.378304245707117,0
230,-60.28304578242768,-9.547531329981304,0
231,5.414934203461845,36.100790695873094,1
232,6.93821212404914,49.53452188155759,0
233,47.67172368373961,-17.033336670623328,0
234,-7.3921616263666685,19.927665400544896,1
235,4.354291416955083,44.874965104653455,1
236,-11.156854287791644,54.92272371744037,0
237,21.48173023713337,25.259563364027233,1
238,27.798611471676708,2.4811416598487916,1
239,11.469181951854837,-49.58934031839099,0
240,39.10601206333574,16.28293078669671,0
241,1.1618295978461841,-16.351416596877602,1
242,-17.069359128889623,55.5505316088674,0
243,-47.13632448316408,10.513746247082711,0
244,-11.508845906740461,-45.00779097988953,0
245,-16.645617820532784,-44.4856459324073,0
246,17.538876977570048,23.817502700306612,1
247,-12.183134874847736,-50.78121315226581,0
248,10.12754413139486,15.414200972538508,1
249,-1.0288355091341543,-7.9691293926336435,1
250,14.255090125563399,26.378576221850444,1
251,22.76309269057801,3.8135383136928986,1
252,7.326521499902485,21.899426948834964,1
253,5.039531423051594,18.562828423606163,1
254,61.88430267869296,16.548969048167937,0
255,25.55064787626629,39.75146862188217,0
256,15.79637036421968,13.202194543128519,1
257,9.452495755892922,2.156728600732765,1
258,3.406716187679529,-3.4961533882026767,1
259,-70.17156030345959,-14.975114100334702,0
260,-11.212395253084848,48.99790696288755,0
261,3.7586579337980974,5.7626353278728235,1
262,8.564461485658377,2.009438210188752,1
263,-49.25861082766156,15.37078248526073,0
264,25.46383025803415,15.721708817963897,1
265,15.221860407450457,-2.042052932179475,1
266,3.0792856004751776,2.400354032073821,1
267,0.2049745363121529,-5.465693863583775,1
268,37.2454487101711,9.437756328660889,0
269,-49.71745268671487,22.19891785856981,0
270,43.32337554849119,44.34083986799045,0
271,16.151848417468106,-0.46557523732881023,1
272,5.837545455953802,-47.47155501497303,0
273,25.44793187306187,26.03591064708247,1
274,11.81495268099882,9.404949253062878,1
275,8.725116233133702,41.85523956514249,0
276,-3.2011762755406754,-44.86166454973476,0
277,-31.275326651731046,36.404453811338925,0
278,8.97493467961456,44.58511148182758,1
279,-42.19259448881506,-0.126437438536629,0
280,-44.95904306225724,-15.304983148175397,0
281,5.741093225116988,7.387128178116368,1
282,-10.690629696117522,32.2244714080324,1
283,10.161463051029443,12.366200499587439,1
284,-32.38821815008318,44.83378672014085,0
285,13.831694171501793,14.545110893134272,1
286,1.1227039786659634,0.637781477341802,1
287,25.175525845477786,14.090664492404482,1
288,40.481937350577155,32.983094088669745,0
289,33.24348656235643,-31.674900430120953,0
290,22.90974274029209,-45.073973450629175,0
291,-43.51603277335877,-34.467931120301294,0
292,-44.5098335290182,6.918067415688052,0
293,51.01392101548453,-11.640014536408371,0
294,-19.22081036824699,-38.316430012789866,0
295,41.93518042485198,29.203663292724666,0
296,33.47344714315533,-30.872775938181906,0
297,-69.66588745352514,-21.130592698731096,0
298,17.463233865426716,3.034485590936157,1
299,9.350199509760586,-7.852377138666306,1
300,-38.55723861432681,17.32538621807919,0
301,4.9172589707294305,-14.181258555321193,1
302,8.639272071300095,5.823261956885485,1
303,-50.160097378640536,26.12720624928693,0
304,44.250814960804476,13.861946799964509,0
305,13.97646773611011,-6.05658790759191,1
306,-35.98876512274551,-53.859365956738124,0
307,7.002033763834287,10.05376755462394,1
308,-6.387362331903314,-44.024604084918664,0
309,-17.350537094707764,-51.17794498766981,0
310,2.8941293617441413,-56.28761482805137,0
311,9.660323994012119,18.044682273379493,1
312,15.32253674591842,33.832113878574845,1
313,1.5525817647544908,-6.040307464016323,1
314,49.08368987372878,-30.96710059071196,0
315,28.20552124478024,-31.47682493246648,0
316,16.14388983541211,12.170545642807909,1
317,3.034407903524823,20.019812598695527,1
318,-2.8663734978135764,17.13017561358241,1
319,14.491413077761194,29.538047222024357,1
320,-1.4514135155165784,53.777567213337534,0
321,21.25275494268713,26.256423623244117,0
322,25.147485015259825,2.157614960675586,1
323,-51.87888028417554,9.15891884146055,0
324,19.697980263093342,17.87034631155876,1
325,36.39996069602925,43.360095722275034,0
326,13.953333902665321,38.71005480116196,1
327,8.362567957825075,15.373176785495286,1
328,29.5673597741334,24.110004798185923,1
329,-7.300276709720702,8.60666151506402,1
330,-58.84030762738513,-23.785529863050854,0
331,18.271593394923503,-2.078628326918107,1
332,30.228456136768536,49.60124503525819,0
333,18.253656590198705,3.4559530777460594,1
334,27.756727769975775,48.50907889552003,0
335,-44.35398588034288,38.17273030783025,0
336,17.65511602106688,-55.23811518750886,0
337,16.210560726502468,0.628842897539398,1
338,8.670761222069805,-39.739832650797,1
339,0.5599868550942579,32.16616060087195,1
340,19.90708566167716,-18.900985798085525,1
341,8.021835233906016,-16.11323734736429,1
342,-11.008407888121923,-48.10322030424665,0
343,11.593847957745249,9.843578580466788,1
344,21.56777558275772,-5.972962334812022,1
345,44.637529875017194,-27.8463355351555,0
346,-0.2804449189528115,-51.26960942533451,0
347,2.0211484170883134,13.790556236773877,1
348,17.564575548705665,7.745841887434091,1
349,28.253813857947424,3.549243211041567,1
350,-43.968285798415344,3.9337482810698536,0
351,14.213587011666977,-30.98998594365893,1
352,12.253864268904028,5.380039745162056,1
353,-15.435493852430076,-37.15314864866971,0
354,41.26638927206892,28.758742041702554,0
355,-5.585542731831275,-53.05555559802599,0
356,10.475951207588036,-14.294744962656967,1
357,7.833487863932612,13.528581497131167,1
358,49.339636713716715,23.111846316195447,0
359,-14.50610488720915,-44.79605801353611,0
360,13.511350483224659,-4.55135678540049,1
361,12.674198061835993,1.1659969934387187,1
362,-17.93190322222241,-46.5454207921541,0
363,51.67552184987128,12.75597956146922,0
364,40.61032516350328,-34.60089656427696,0
365,45.281668935103816,18.452099975201925,0
366,9.781103649567104,22.61543707989653,1
367,10.219287805123397,-7.593520768559479,1
368,46.31036905839035,2.527953864308072,0
369,-10.546941127753088,52.245233515094746,0
370,-52.33038516691031,7.1490884235733905,0
371,4.514219789379117,22.34244915276636,1
372,11.216242639513723,22.102123502543463,1
373,-20.69231729849166,-47.24753291693677,0
374,70.90379583548234,-2.4390384408882935,0
375,2.979829723521094,-2.716705970475452,1
376,23.134697957256748,-4.806339564536543,1
377,-35.691594442479044,-6.601931778949595,0
378,14.60910892073613,3.575300244100437,1
379,5.589194948968825,53.85710405053343,0
380,-11.179936007162684,-49.038328195175055,0
381,-49.87471223730779,-6.457956084385231,0
382,20.22842603385919,-12.075440770615035,1
383,-14.998129838075744,-54.4890199300058,0
384,7.087870723094744,26.287929595180756,1
385,-9.938274817156996,-0.530477679842166,1
386,3.0510865043127335,-2.86409871035902,1
387,-0.4216261499130507,2.8601175186158674,1
388,-0.4134021049506238,27.536828099798623,1
389,21.64183894147386,8.909035933840332,1
390,15.718312761427189,1.916433331947462,1
391,49.60050626389129,34.913105686138955,0
392,26.204770237457307,20.581039435799845,1
393,50.46210028996439,-27.70160482279935,0
394,0.7614260179252987,7.6098838958818185,1
395,26.19569147906727,-41.42597044852619,0
396,41.66265540985896,28.247797826262065,0
397,17.4553836589365,-21.614854901369064,0
398,12.384212429788846,13.515021854419684,1
399,11.033772352681442,9.270513286632271,1
400,-0.33769098826696187,-8.457587309464024,1
401,22.377839243434053,44.76350264665894,0
402,64.62517215048524,11.470533257775491,0
403,-47.944923479913335,-1.1835917421256903,0
404,7.649726001512719,9.797636240937562,1
405,36.16771043849226,36.708747809751095,0
406,14.63928475311154,-10.719380145981464,1
407,57.033019885242595,17.38289141981543,0
408,43.354814664299404,-25.319887591532783,0
409,12.947322801467164,18.144734495460924,1
410,20.29030612955272,0.32197692204582395,1
411,16.764952792831235,4.170661408847715,1
412,45.59237717082412,20.392645335630885,0
413,-56.82076409825197,-30.14902334008076,0
414,11.554505246743117,4.944225721102414,1
415,22.8258583631445,31.239675992921942,0
416,-6.385567248600746,-45.12026433162941,0
417,5.703097509610153,-4.117001837801803,1
418,28.06255349459793,-19.70782446157803,1
419,11.234419436719428,11.373596031628342,1
420,3.9389389147523843,11.848972390816446,1
421,43.82253333738671,-28.7822683193016,0
422,6.735673184144709,-65.48270685985345,0
423,7.413380277061513,13.05111528134437,1
424,37.94786147248511,-15.512864407028271,0
425,2.1980524074280883,9.215059821435272,1
426,43.61392060996659,-51.770389240026546,0
427,16.082825039208256,28.902911569969877,1
428,24.307734688716806,4.0988255404502345,1
429,7.523395816839874,30.88718476085324,1
430,19.211659150971837,-1.2415395455234695,1
431,24.083731521189307,-23.75391858646202,1
432,-50.557088109985486,1.9979888034471827,0
433,18.8744443413478,0.6958165109891237,1
434,6.192622158661629,6.292681427638137,1
435,1.556483220263091,-5.243192457685941,1
436,-18.95915453898598,-49.68272791028295,0
437,-24.71393787388734,-38.431051090923255,0
438,36.05880824402217,7.890714609030108,0
439,10.495556881351138,32.74777207886633,1
440,10.047015133275988,35.9306429754154,1
441,33.10156671060028,-19.650856529164148,1
442,8.134964510617394,10.875639420569351,1
443,-0.2374960532524657,15.35102916453359,1
444,9.800834950739008,3.72773074447273,1
445,10.769930248064137,-14.115262997456451,1
446,-1.0302953477011485,-52.751568033464714,0
447,1.0133795364047153,-55.23608600177803,0
448,-46.27551101117927,-11.642232149712303,0
449,-35.68910824322759,41.7511057169694,0
450,3.290169982352065,17.6476573228228,1
451,-54.609274806147546,17.792644788067616,0
452,-29.117972691019457,19.594354975253314,0
453,-20.22998642753644,42.25592659073332,0
454,6.203290964115036,-10.540677074923682,1
455,25.89410943919529,-26.481301568828496,0
456,10.902551639248625,-7.535141015268557,1
457,16.610580777313217,-34.31052010161255,1
458,20.229657948512546,-43.022412131202,0
459,10.648251323576613,-12.390196198608503,1
460,15.784182059426255,8.696046822488869,1
461,-35.430157712219355,1.0672144392121008,0
462,-5.929224729834589,-49.967339595608685,0
463,11.482493332150279,27.3696061118266,1
464,-0.5111347115784382,16.74277201470896,1
465,11.101490860756684,-6.762528687246455,1
466,17.018074136172572,-5.408824009234587,1
467,-57.567653264480384,-1.9112301835323144,0
468,2.9040427652325285,57.69556238453784,0
469,48.31289160021224,11.167390808275867,0
470,5.889533602499107,-16.06531375704394,1
471,20.57973248077535,4.655729648947928,1
472,31.687005718883363,-0.25317149846552134,1
473,14.785898420615856,-3.457579222464105,1
474,55.19187764380045,-7.50899220485941,0
475,-10.449003751026625,-32.31541970269557,0
476,3.0244467690676275,19.121501433042646,1
477,5.744542424085633,11.277127571629077,1
478,2.980256915512309,23.879002772808363,1
479,15.20922989259145,4.460469527337782,1
480,42.05023824483643,-19.87974752628009,0
481,20.533145961757448,12.389454183182101,1
482,-46.184873349750674,7.282006640898337,0
483,9.407337487349338,15.450179820488106,1
484,48.00408730490147,-8.876848780444718,0
485,22.30854266539838,-2.179550898437247,1
486,24.84878483021628,5.126973365575957,1
487,47.975285750717525,3.3014150875661055,0
488,-29.77642411797749,-32.394553067254634,0
489,-1.4824616550212746,55.42911295336064,0
490,12.076729374448227,5.116596629300647,1
491,11.775697118374563,-2.1469754735027458,1
492,9.870836583220722,-1.7193149105422272,1
493,10.337540562614281,-4.172897296364436,1
494,45.333528383090496,-28.01740780799169,0
495,31.2302043533221,-6.4160644003874,1
496,-8.428553345657845,29.531504220999295,0
497,-50.40608746063021,-8.127885779367736,0
498,49.89950677527573,0.7394570154080993,0
499,43.807303949707524,30.126746636502766,0
500,2.512426553183147,6.6955591527688085,1
501,13.990255276924573,20.131219974152724,1
502,5.203471220843232,-3.484093709258774,1
503,29.92882220871394,-32.013848291458075,0
504,9.761294163229238,45.06961872053152,1
505,48.44724295130939,-4.460029561619642,0
506,16.92262742143968,17.014981472723473,1
507,10.495465168631382,51.77955510551302,0
508,-48.3808283647341,3.513672851513219,0
509,3.2874162238692417,-6.546554377620703,1
510,17.949344335769855,-15.154504665754278,1
511,-4.315147269445541,-3.520968641848956,1
512,-5.655759043063934,15.995256658899756,1
513,25.307345753856985,4.331564036451928,1
514,12.224610924489845,2.161453305454393,1
515,32.87788596021645,-29.96167429677453,0
516,10.28409330276651,18.68493426583971,1
517,-30.867910363472525,45.10563053999639,0
518,1.4527521123116247,16.74611347003586,1
519,13.062603169567119,30.842241738215485,1
520,5.585346845667525,-17.343629083070226,1
521,22.099381347736205,-2.837530181347862,1
522,-42.695884173987075,47.092728188765804,0
523,21.510607752424534,36.109279052321554,0
524,24.05335789926523,-49.30791768256116,0
525,16.078409313357632,-3.128516987196237,1
526,-9.86332830465012,-41.65889421256099,0
527,45.80092833175519,-25.60792067288077,0
528,18.440928181792632,-5.16335549699502,1
529,14.905036633092879,13.341108709952323,1
530,33.48097060507438,9.847022965064014,1
531,35.447490024003,-32.33271127105293,0
532,-36.01569266833251,32.67864431037676,0
533,-45.241659267866346,21.214962392544773,0
534,4.645716509418114,1.8118246636067967,1
535,4.88554503243933,12.103969234480706,1
536,11.938065227048607,41.6135572852512,1
537,16.845485066672182,-15.531054685848918,1
538,-36.865938889326266,35.77520307859162,0
539,29.1845916830069,-1.4916129623459682,1
540,16.592356152569447,33.883814565660956,1
541,31.509555626532226,37.26638135812078,0
542,4.8464913395239435,10.354223026951589,1
543,-15.586474004832848,29.480218867841614,0
544,20.887651604449374,22.975554078699325,1
545,7.7758807829386445,7.962124251837236,1
546,61.85012314399859,-12.904947622208736,0
547,7.780650652140264,-0.23666725822718604,1
548,11.157351018608058,5.586604430534763,1
549,-0.11504786306615866,24.350982875441304,1
550,10.188485263985104,28.93725759919898,1
551,10.46927567116462,28.212928750140684,1
552,-2.3403885700041895,21.00599352498626,1
553,18.065211503400747,2.077268093833421,1
554,13.455354575016127,14.838666097749385,1
555,20.036035506959966,21.456665481167857,1
556,59.32090723500644,10.74121242248007,0
557,45.22039023599527,33.28019867343988,0
558,9.160131731595094,-2.560509270108577,1
559,-12.147266058610548,25.67421555502111,1
560,19.859537352522995,33.96337146070017,0
561,9.243941460703809,1.2038175636429411,1
562,28.187333424675984,-16.72087241528068,1
563,6.833000053111094,5.492764568826127,1
564,2.378360026042938,-46.39110319683589,0
565,12.06234030138722,11.503103168815585,1
566,-46.536005969285895,-12.815373276956864,0
567,14.218554611669735,-8.167312848164059,1
568,-3.814167905865104,-32.48863387151264,0
569,-51.351332103516036,-15.6624608145602,0
570,2.452317752715804,-44.83702626383982,0
571,21.449099811252538,-50.32887245899188,0
572,7.887633081033952,-17.450126772857125,1
573,9.42780422659702,-59.16176964821436,0
574,4.916351599440301,-6.18229192081982,1
575,18.423816685097446,-38.49915373438195,0
576,16.804349995129122,9.422509943969041,1
577,12.41249460996439,-9.377367946212406,1
578,9.052305259705383,-24.095004176910734,1
579,-25.481772106617676,-47.260855994384734,0
580,21.76983315884312,-29.22994315122542,1
581,-34.62124400381782,9.196444562547637,0
582,9.600318566769658,-16.95807591824169,1
583,3.2570879282013028,-1.2500001691777989,1
584,16.986775880502112,-3.7543132726318476,1
585,-47.298809489103625,-30.292440962920846,0
586,13.128543124684896,3.005593819683191,1
587,12.778766015938714,36.64475242997469,1
588,6.61703125248996,22.59230226640023,1
589,0.7189609565332589,12.746097463544123,1
590,-38.33482619844526,-25.68501933058935,0
591,-49.74171695790063,-10.174505897694079,0
592,0.744386260226209,-16.71113146593278,1
593,4.044214414325621,4.362077014573452,1
594,17.017173329275742,-3.178739505838296,1
595,11.360321721307612,30.560645827686358,1
596,-37.972594641728165,-49.95789845338925,0
597,5.44753291270716,23.949064472939583,1
598,17.740898684867787,24.905179433141765,1
599,1.563402717152913,24.118219702532777,1
600,7.928567469297107,-4.744291371067272,1
601,19.070952340399963,5.631126066211786,1
602,53.65377255965409,4.286965916605798,0
603,5.180444810689269,10.038524031704533,1
604,-3.454119160824287,51.52172259283154,0
605,-28.597049877236284,-46.26455368325563,0
606,15.97096643303449,33.805757965568844,1
607,16.49466821087441,5.067592523205413,1
608,40.650176080300916,-44.10167414719372,0
609,35.594605847336126,-7.432783752970965,0
610,-28.97072387340176,-44.979871372170024,0
611,1.6188544581280535,45.01458999804915,0
612,-58.04608495483462,9.506403786782137,0
613,-2.3977050611061363,25.717096317920674,1
614,56.78380299030197,10.112431106448751,0
615,33.92895239868628,-32.79714009298837,0
616,63.37733209124824,-12.660870536690755,0
617,22.530789518607495,-44.492106763354144,0
618,-56.011807677670035,18.182988229467973,0
619,8.306412602290596,-15.324059772873142,1
620,30.807630164734864,27.295887082563482,0
621,16.932614486839572,-1.7730179419435466,1
622,23.328428119291967,-36.137959806556985,0
623,6.631311120157636,-59.94812659809882,0
624,34.79591608489408,-35.72659235943138,0
625,14.972144588740527,56.07161337220634,0
626,4.023139869846372,-29.34031806993997,1
627,53.318185680900655,-18.96138980414176,0
628,-56.41046521603774,27.77114503724948,0
629,-1.461276281951167,7.57996140907821,1
630,12.197891778583902,0.4110369169142256,1
631,32.25879147057412,-6.04943521776052,0
632,2.7083051210280074,13.986149491150393,1
633,15.556972081253868,16.469989262720915,1
634,0.9445123064613454,-25.003110420203576,0
635,15.016468584898147,9.805157468272633,1
636,42.9086177346368,-6.04334542869691,0
637,19.643757097185144,7.28137379328638,1
638,2.201544525168586,-40.002597862093104,0
639,-50.016917521699426,-6.952255817750739,0
640,17.10322481881417,-2.5623750571104527,1
641,4.176716595452939,0.14553530910094103,1
642,10.089988691488797,-2.527422840539895,1
643,-3.200281505912196,18.6905526626881,1
644,11.801351823638317,-0.0885103348416969,1
645,-27.632580713216026,-55.282080745734014,0
646,15.457545970578566,57.260721276261464,0
647,-39.72762931237978,-20.223711169632747,0
648,-3.6651536467994807,43.11326052888689,0
649,42.44484312801207,-29.168946330429733,0
650,-44.50606919523586,-9.948313073894763,0
651,15.061119502288491,5.768897924381859,1
652,54.34863508782499,3.5213679852152047,0
653,-65.08676934000003,-4.537414222506087,0
654,14.040587637515841,21.05096198883953,1
655,18.29617404980788,14.570022813438056,1
656,8.397633317209367,6.449512798909776,1
657,4.013373391410052,-41.829579223854616,0
658,13.316844041190851,4.769960891179758,1
659,48.58334138763922,-32.60844672868894,0
660,39.44184901730065,47.72297487827745,0
661,51.159572261347144,8.689688687491335,0
662,48.174745000112516,-19.20640695506754,0
663,21.702886540112296,0.21525274079222534,1
664,39.232188621463976,21.065664213754037,0
665,5.179135557894947,34.752123932969,1
666,10.952397144492561,45.90340306523144,0
667,13.571138969050368,15.028676949395605,1
